timestamp,ue,off_ul_bps,off_dl_bps,ach_ul_bps,ach_dl_bps
1780488190.498,vue10,3025100,328850,3100096,0
1780488191.503,vue10,3025100,328850,3025096,0
1780488192.505,vue10,3025100,328850,3025104,0
1780488193.507,vue10,3025100,328850,3025104,0
1780488194.509,vue10,3025100,328850,3025576,0
1780488195.511,vue10,3025100,328850,3025096,0
1780488196.513,vue10,3025100,328850,3025104,0
1780488197.516,vue10,3025100,328850,3025120,0
1780488198.518,vue10,3025100,328850,3025104,0
1780488199.52,vue10,3025100,328850,3025104,0
1780488200.522,vue10,3025100,328850,3025096,0
1780488201.527,vue10,3001250,305000,3081976,0
1780488202.53,vue10,3101250,330000,3078744,0
1780488203.533,vue10,3001250,305000,3023760,0
1780488204.534,vue10,3001250,305000,3001272,0
1780488205.536,vue10,3001250,305000,3001248,0
1780488206.539,vue10,3001250,305000,3001248,0
1780488207.542,vue10,3001250,305000,3001256,0
1780488208.543,vue10,3001250,305000,3001248,0
1780488209.548,vue10,3001250,305000,3076248,0
1780488210.55,vue10,3001250,305000,3001248,0
1780488211.553,vue10,3001250,305000,3001280,0
1780488212.555,vue10,3001250,305000,3001248,0
1780488213.556,vue10,3003250,307000,3002768,0
1780488214.557,vue10,3003250,307000,3003256,0
1780488215.561,vue10,3003250,307000,3003248,0
1780488216.564,vue10,3003250,307000,3003248,0
1780488217.566,vue10,3003250,307000,3003248,0
1780488218.569,vue10,3003250,307000,3003256,0
1780488219.572,vue10,3003250,307000,3003288,0
1780488220.575,vue10,3003250,307000,3078272,0
1780488221.577,vue10,3003250,307000,3003248,0
1780488222.578,vue10,3003250,307000,3003256,0
1780488223.582,vue10,3001250,305000,3001688,0
1780488224.583,vue10,3001250,305000,3001248,0
1780488225.585,vue10,3001250,305000,3001248,0
1780488226.586,vue10,3001250,305000,3001256,0
1780488227.587,vue10,3001250,305000,3001248,0
1780488228.588,vue10,3001250,305000,3001248,0
1780488229.592,vue10,3001250,305000,3001248,0
1780488230.597,vue10,3001250,305000,3001280,0
1780488231.598,vue10,3001250,305000,3076248,0
1780488232.6,vue10,3001250,305000,3001248,0
1780488233.601,vue10,3001250,305000,3001256,0
1780488234.604,vue10,3001250,305000,3001248,0
1780488235.607,vue10,3001250,305000,3001248,0
1780488236.611,vue10,3001250,305000,3001248,0
1780488237.615,vue10,3001250,305000,3001280,0
1780488238.617,vue10,3001250,305000,3001248,0
1780488239.62,vue10,3001250,305000,3001248,0
1780488240.626,vue10,3001250,305000,3076248,0
1780488241.628,vue10,3001250,305000,3001256,0
1780488242.631,vue10,3001250,305000,3001248,0
1780488243.631,vue10,3001250,305000,3001248,0
1780488244.635,vue10,3001250,305000,3001248,0
1780488245.637,vue10,3001250,305000,3001280,0
1780488246.638,vue10,3001250,305000,3001248,0
1780488247.639,vue10,3001250,305000,3001248,0
1780488248.64,vue10,3001250,305000,3001256,0
1780488249.642,vue10,3001250,305000,3001248,0
1780488250.645,vue10,3001250,305000,3001248,0
1780488251.651,vue10,3001250,305000,3076248,0
1780488252.653,vue10,3001250,305000,3001280,0
1780488253.655,vue10,3001250,305000,3001248,0
1780488254.657,vue10,3001250,305000,3001248,0
1780488255.658,vue10,3001250,305000,3001248,0
1780488256.66,vue10,3001250,305000,3001256,0
1780488257.666,vue10,3001250,305000,3001248,0
1780488258.669,vue10,3001250,305000,3001248,0
1780488259.672,vue10,3001250,305000,3001248,0
1780488260.675,vue10,3001250,305000,3076280,0
1780488261.679,vue10,3001250,305000,3001248,0
1780488262.68,vue10,3101250,330000,3086248,0
1780488263.681,vue10,3001250,305000,3016256,0
1780488264.683,vue10,3001250,305000,3001248,0
1780488265.684,vue10,3001250,305000,3001248,0
1780488266.685,vue10,3025100,328850,3021752,0
1780488267.687,vue10,3025100,328850,3025112,0
1780488268.694,vue10,3025100,328850,3025120,0
1780488269.695,vue10,3025100,328850,3025096,0
1780488270.698,vue10,3025100,328850,3100096,0
1780488271.703,vue10,3025100,328850,3025584,0
1780488272.708,vue10,3025100,328850,3025104,0
1780488273.714,vue10,3025100,328850,3025120,0
1780488274.72,vue10,3025100,328850,3025584,0
1780488275.723,vue10,3025100,328850,3025096,0
1780488276.725,vue10,9025100,38850,5800096,0
1780488277.727,vue10,9025100,38850,9025096,0
1780488278.73,vue10,9025100,38850,9025112,0
1780488279.736,vue10,9025100,38850,9025120,0
1780488280.739,vue10,9025100,38850,9025576,0
1780488281.741,vue10,9025100,38850,9025096,0
1780488282.744,vue10,9025100,38850,9025104,0
1780488283.747,vue10,9025100,38850,9025104,0
1780488284.753,vue10,9025100,38850,9250120,0
1780488285.757,vue10,9025100,38850,9025104,0
1780488286.762,vue10,9025100,38850,9025576,0
1780488287.764,vue10,9025100,38850,9025096,0
1780488288.769,vue10,9025100,38850,9025096,0
1780488289.771,vue10,9025100,38850,9025112,0
1780488290.774,vue10,9025100,38850,9250120,0
1780488291.777,vue10,9025100,38850,9025096,0
1780488292.779,vue10,9025100,38850,9025576,0
1780488293.783,vue10,9025100,38850,9025104,0
1780488294.786,vue10,9025100,38850,9025104,0
1780488295.788,vue10,9025100,38850,9025096,0
1780488296.794,vue10,9001250,15000,9002232,0
1780488297.797,vue10,9001250,15000,9001248,0
1780488298.801,vue10,9001250,15000,9226248,0
